match_id,player1,player2,elapsed_time,set_no,game_no,point_no,p1_sets,p2_sets,p1_games,p2_games,p1_score,p2_score,server1,server,receiver,serve_no,point_victor,consecutive_victories,p1_points_won,p2_points_won,game_victor,set_victor,p1_ace,p2_ace,p1_winner,p2_winner,winner_shot_type,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt,p2_net_pt,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed,distance_difference_p2_p1,rally_count,speed_mph,serve_width,serve_depth,return_depth
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,1516,1,7,40,0,0,4,2,30,30,2,Nicolas Jarry,Carlos Alcaraz,1,2,2,23,17,0,0,0,0,0,1,B,0,0,0,0,0,1,0,1,0,0,0,0,0,0,-311.61,7,116,C,NCTL,ND
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,1555,1,7,41,0,0,4,2,30,40,2,Nicolas Jarry,Carlos Alcaraz,1,2,3,23,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-306.49,1,120,W,CTL,ND
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,1663,1,8,42,0,0,4,3,0,0,1,Carlos Alcaraz,Nicolas Jarry,1,1,-1,24,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-305.407,1,114,W,CTL,ND
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,1681,1,8,43,0,0,4,3,15,0,1,Carlos Alcaraz,Nicolas Jarry,1,2,1,24,19,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-303.297,4,113,C,CTL,ND
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,1705,1,8,44,0,0,4,3,15,15,1,Carlos Alcaraz,Nicolas Jarry,1,1,-1,25,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-302.311,1,118,BW,NCTL,D
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,1740,1,8,45,0,0,4,3,30,15,1,Carlos Alcaraz,Nicolas Jarry,2,2,1,25,20,0,0,0,0,0,1,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-305.323,8,101,B,NCTL,D
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,1791,1,8,46,0,0,4,3,30,30,1,Carlos Alcaraz,Nicolas Jarry,1,1,-1,26,20,0,0,0,0,1,0,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-299.096,3,114,W,CTL,ND
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,1815,1,8,47,0,0,4,3,40,30,1,Carlos Alcaraz,Nicolas Jarry,1,2,1,26,21,0,0,0,0,0,1,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-300.906,4,123,C,NCTL,D
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,1845,1,8,48,0,0,4,3,40,40,1,Carlos Alcaraz,Nicolas Jarry,1,1,-1,27,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-299.297,1,127,C,NCTL,ND
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,1863,1,8,49,0,0,4,3,50,40,1,Carlos Alcaraz,Nicolas Jarry,1,1,-2,28,21,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-297.742,1,127,W,CTL,
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,1896,1,9,50,0,0,5,3,0,0,2,Nicolas Jarry,Carlos Alcaraz,1,1,-3,29,21,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,-296.61,2,125,C,NCTL,
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,1925,1,9,51,0,0,5,3,15,0,2,Nicolas Jarry,Carlos Alcaraz,1,2,1,29,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-298.799,1,121,C,NCTL,D
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,1972,1,9,52,0,0,5,3,15,15,2,Nicolas Jarry,Carlos Alcaraz,1,2,2,29,23,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,-295.666,1,117,W,NCTL,ND
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,2002,1,9,53,0,0,5,3,15,30,2,Nicolas Jarry,Carlos Alcaraz,1,2,3,29,24,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-295.559,1,119,C,CTL,
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,2023,1,9,54,0,0,5,3,15,40,2,Nicolas Jarry,Carlos Alcaraz,2,1,-1,30,24,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,-294.486,0,,BC,NCTL,
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,2065,1,9,55,0,0,5,3,30,40,2,Nicolas Jarry,Carlos Alcaraz,1,1,-2,31,24,0,0,0,0,1,0,B,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-295.974,4,116,W,CTL,D
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,2104,1,9,56,0,0,5,3,40,40,2,Nicolas Jarry,Carlos Alcaraz,1,2,1,31,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-295.436,1,124,C,NCTL,ND
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,2131,1,9,57,0,0,5,3,40,50,2,Nicolas Jarry,Carlos Alcaraz,2,1,-1,32,25,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-294.802,2,98,W,NCTL,D
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,2172,1,9,58,0,0,5,3,40,40,2,Nicolas Jarry,Carlos Alcaraz,2,2,1,32,26,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-296.651,5,108,BC,NCTL,D
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,2218,1,9,59,0,0,5,3,40,50,2,Nicolas Jarry,Carlos Alcaraz,1,2,2,32,27,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-295.596,1,124,W,CTL,ND
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,2327,1,10,60,0,0,5,4,0,0,1,Carlos Alcaraz,Nicolas Jarry,1,1,-1,33,27,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-294.747,1,121,C,NCTL,D
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,2344,1,10,61,0,0,5,4,15,0,1,Carlos Alcaraz,Nicolas Jarry,2,1,-2,34,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-291.589,3,91,BW,NCTL,ND
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,2374,1,10,62,0,0,5,4,30,0,1,Carlos Alcaraz,Nicolas Jarry,2,2,1,34,28,0,0,0,0,0,1,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0,-299.23,10,104,B,NCTL,D
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,2417,1,10,63,0,0,5,4,30,15,1,Carlos Alcaraz,Nicolas Jarry,1,1,-1,35,28,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-298.842,1,124,W,NCTL,
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,2435,1,10,64,0,0,5,4,40,15,1,Carlos Alcaraz,Nicolas Jarry,1,1,-2,36,28,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-298.04,1,128,C,NCTL,D
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,2638,2,1,65,1,0,0,0,0,0,2,Nicolas Jarry,Carlos Alcaraz,1,2,1,36,29,0,0,0,0,0,1,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-297.68,3,121,BC,NCTL,ND
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,2657,2,1,66,1,0,0,0,0,15,2,Nicolas Jarry,Carlos Alcaraz,1,2,2,36,30,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,-299.989,3,120,W,CTL,
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,2679,2,1,67,1,0,0,0,0,30,2,Nicolas Jarry,Carlos Alcaraz,2,1,-1,37,30,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,-298.682,2,111,W,CTL,
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,2716,2,1,68,1,0,0,0,15,30,2,Nicolas Jarry,Carlos Alcaraz,2,2,1,37,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-297.986,1,93,W,CTL,D
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,2744,2,1,69,1,0,0,0,15,40,2,Nicolas Jarry,Carlos Alcaraz,1,2,2,37,32,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-297.374,1,125,C,NCTL,
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,2794,2,2,70,1,0,0,1,0,0,1,Carlos Alcaraz,Nicolas Jarry,1,1,-1,38,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-295.563,1,117,W,NCTL,ND
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,2811,2,2,71,1,0,0,1,15,0,1,Carlos Alcaraz,Nicolas Jarry,1,1,-2,39,32,0,0,0,0,1,0,F,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-294.934,7,123,BW,NCTL,D
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,2839,2,2,72,1,0,0,1,30,0,1,Carlos Alcaraz,Nicolas Jarry,1,1,-3,40,32,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-295.919,5,109,BW,NCTL,ND
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,2864,2,2,73,1,0,0,1,40,0,1,Carlos Alcaraz,Nicolas Jarry,2,1,-4,41,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-293.857,1,110,C,NCTL,D
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,2901,2,3,74,1,0,1,1,0,0,2,Nicolas Jarry,Carlos Alcaraz,1,2,1,41,33,0,0,0,0,0,1,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-296.384,3,119,C,NCTL,ND
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,2923,2,3,75,1,0,1,1,0,15,2,Nicolas Jarry,Carlos Alcaraz,2,2,2,41,34,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-297.99,3,115,BC,NCTL,D
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,2959,2,3,76,1,0,1,1,0,30,2,Nicolas Jarry,Carlos Alcaraz,1,2,3,41,35,0,0,0,0,0,1,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0,-292.979,3,113,W,CTL,
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,2988,2,3,77,1,0,1,1,0,40,2,Nicolas Jarry,Carlos Alcaraz,1,2,4,41,36,2,0,0,0,0,1,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0,-290.406,3,120,W,CTL,
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,3088,2,4,78,1,0,1,2,0,0,1,Carlos Alcaraz,Nicolas Jarry,1,2,5,41,37,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-281.717,4,108,W,CTL,D
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,3111,2,4,79,1,0,1,2,0,15,1,Carlos Alcaraz,Nicolas Jarry,2,2,6,41,38,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-281.516,0,,B,CTL,
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,3136,2,4,80,1,0,1,2,0,30,1,Carlos Alcaraz,Nicolas Jarry,1,2,7,41,39,0,0,0,0,0,1,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0,-284.625,8,120,BW,NCTL,D
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,3180,2,4,81,1,0,1,2,0,40,1,Carlos Alcaraz,Nicolas Jarry,1,1,-1,42,39,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,-284.656,1,122,W,CTL,
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,3214,2,4,82,1,0,1,2,15,40,1,Carlos Alcaraz,Nicolas Jarry,1,1,-2,43,39,0,0,0,0,1,0,F,0,0,0,0,0,0,0,0,0,1,0,0,0,1,-279.038,3,120,W,NCTL,ND
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,3234,2,4,83,1,0,1,2,30,40,1,Carlos Alcaraz,Nicolas Jarry,1,2,1,43,40,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,-292.3,8,126,BC,NCTL,ND
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,3287,2,5,84,1,0,1,3,0,0,2,Nicolas Jarry,Carlos Alcaraz,2,1,-1,44,40,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-292.367,2,113,BC,NCTL,ND
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,3325,2,5,85,1,0,1,3,15,0,2,Nicolas Jarry,Carlos Alcaraz,1,2,1,44,41,0,0,0,0,0,1,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-290.386,3,122,C,NCTL,ND
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,3354,2,5,86,1,0,1,3,15,15,2,Nicolas Jarry,Carlos Alcaraz,1,1,-1,45,41,0,0,0,0,1,0,B,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-295.078,4,121,W,CTL,
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,3388,2,5,87,1,0,1,3,30,15,2,Nicolas Jarry,Carlos Alcaraz,1,2,1,45,42,0,0,0,0,0,1,B,0,0,0,0,0,1,0,1,0,0,0,0,0,0,-299.277,5,125,BC,NCTL,ND
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,3426,2,5,88,1,0,1,3,30,30,2,Nicolas Jarry,Carlos Alcaraz,1,2,2,45,43,0,0,0,0,0,1,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0,-299.018,3,115,W,CTL,
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,3479,2,5,89,1,0,1,3,30,40,2,Nicolas Jarry,Carlos Alcaraz,2,1,-1,46,43,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-300.901,2,97,W,NCTL,ND
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,3516,2,5,90,1,0,1,3,40,40,2,Nicolas Jarry,Carlos Alcaraz,2,2,1,46,44,0,0,0,0,0,1,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-304.147,7,110,BC,NCTL,ND
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,3563,2,5,91,1,0,1,3,40,50,2,Nicolas Jarry,Carlos Alcaraz,2,2,2,46,45,2,0,0,0,0,1,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0,-306.232,5,114,BC,NCTL,
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,3692,2,6,92,1,0,1,4,0,0,1,Carlos Alcaraz,Nicolas Jarry,1,1,-1,47,45,0,0,0,0,1,0,B,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-297.577,5,112,W,CTL,D
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,3716,2,6,93,1,0,1,4,15,0,1,Carlos Alcaraz,Nicolas Jarry,1,2,1,47,46,0,0,0,0,0,1,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-295.317,8,123,C,NCTL,ND
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,3746,2,6,94,1,0,1,4,15,15,1,Carlos Alcaraz,Nicolas Jarry,1,1,-1,48,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-293.412,1,112,W,CTL,ND
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,3764,2,6,95,1,0,1,4,30,15,1,Carlos Alcaraz,Nicolas Jarry,1,1,-2,49,46,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-293.079,1,115,C,CTL,
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,3784,2,6,96,1,0,1,4,40,15,1,Carlos Alcaraz,Nicolas Jarry,1,2,1,49,47,0,0,0,0,0,1,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-291.897,2,119,BW,NCTL,ND
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,3808,2,6,97,1,0,1,4,40,30,1,Carlos Alcaraz,Nicolas Jarry,1,2,2,49,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-289.625,2,124,C,NCTL,ND
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,3826,2,6,98,1,0,1,4,40,40,1,Carlos Alcaraz,Nicolas Jarry,1,2,3,49,49,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,-279.124,4,122,W,NCTL,ND
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,3848,2,6,99,1,0,1,4,40,50,1,Carlos Alcaraz,Nicolas Jarry,1,2,4,49,50,2,0,0,0,0,1,F,0,0,0,0,0,1,0,1,0,1,0,1,0,0,-278.001,6,124,BC,NCTL,D
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,3906,2,7,100,1,0,1,5,0,0,2,Nicolas Jarry,Carlos Alcaraz,2,2,5,49,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-276.862,5,111,BC,NCTL,ND
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,3945,2,7,101,1,0,1,5,0,15,2,Nicolas Jarry,Carlos Alcaraz,1,2,6,49,52,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-277.607,1,123,C,CTL,
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,3986,2,7,102,1,0,1,5,0,30,2,Nicolas Jarry,Carlos Alcaraz,1,2,7,49,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-278.605,1,119,W,CTL,ND
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,4006,2,7,103,1,0,1,5,0,40,2,Nicolas Jarry,Carlos Alcaraz,1,1,-1,50,53,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,-278.562,2,123,BW,NCTL,ND
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,4036,2,7,104,1,0,1,5,15,40,2,Nicolas Jarry,Carlos Alcaraz,2,1,-2,51,53,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-278.382,2,113,B,NCTL,ND
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,4090,2,7,105,1,0,1,5,30,40,2,Nicolas Jarry,Carlos Alcaraz,1,1,-3,52,53,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-276.813,4,123,C,NCTL,D
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,4140,2,7,106,1,0,1,5,40,40,2,Nicolas Jarry,Carlos Alcaraz,1,2,1,52,54,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-275.866,1,124,C,CTL,
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,4167,2,7,107,1,0,1,5,40,50,2,Nicolas Jarry,Carlos Alcaraz,1,2,2,52,55,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-275.996,1,126,C,NCTL,
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,4292,3,1,108,1,1,0,0,0,0,1,Carlos Alcaraz,Nicolas Jarry,1,1,-1,53,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-274.399,1,125,C,CTL,ND
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,4312,3,1,109,1,1,0,0,15,0,1,Carlos Alcaraz,Nicolas Jarry,2,1,-2,54,55,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-271.328,3,88,BW,NCTL,ND
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,4346,3,1,110,1,1,0,0,30,0,1,Carlos Alcaraz,Nicolas Jarry,2,2,1,54,56,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-267.851,2,95,BC,NCTL,D
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,4375,3,1,111,1,1,0,0,30,15,1,Carlos Alcaraz,Nicolas Jarry,2,2,2,54,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-266.718,4,93,BW,NCTL,ND
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,4416,3,1,112,1,1,0,0,30,30,1,Carlos Alcaraz,Nicolas Jarry,2,2,3,54,58,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-264.964,0,,B,CTL,ND
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,4456,3,1,113,1,1,0,0,30,40,1,Carlos Alcaraz,Nicolas Jarry,1,2,4,54,59,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,-264.243,2,126,W,CTL,D
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,4509,3,2,114,1,1,0,1,0,0,2,Nicolas Jarry,Carlos Alcaraz,1,2,5,54,60,0,0,0,0,0,1,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0,-263.703,3,122,C,NCTL,
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,4533,3,2,115,1,1,0,1,0,15,2,Nicolas Jarry,Carlos Alcaraz,1,2,6,54,61,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-264.161,1,123,C,NCTL,D
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,4556,3,2,116,1,1,0,1,0,30,2,Nicolas Jarry,Carlos Alcaraz,1,2,7,54,62,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,-258.107,1,114,W,CTL,D
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,4580,3,2,117,1,1,0,1,0,40,2,Nicolas Jarry,Carlos Alcaraz,1,2,8,54,63,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-259.175,1,122,C,NCTL,D
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,4607,3,3,118,1,1,0,2,0,0,1,Carlos Alcaraz,Nicolas Jarry,2,1,-1,55,63,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-258.348,1,110,W,NCTL,
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,4639,3,3,119,1,1,0,2,15,0,1,Carlos Alcaraz,Nicolas Jarry,1,1,-2,56,63,0,0,0,0,1,0,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-256.111,3,119,W,NCTL,D
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,4658,3,3,120,1,1,0,2,30,0,1,Carlos Alcaraz,Nicolas Jarry,2,1,-3,57,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-255.962,1,114,BC,CTL,ND
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,4680,3,3,121,1,1,0,2,40,0,1,Carlos Alcaraz,Nicolas Jarry,1,1,-4,58,63,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-255.679,1,115,C,NCTL,
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,4787,3,4,122,1,1,1,2,0,0,2,Nicolas Jarry,Carlos Alcaraz,1,2,1,58,64,0,0,0,0,0,1,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0,-257.234,3,124,BC,CTL,
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,4808,3,4,123,1,1,1,2,0,15,2,Nicolas Jarry,Carlos Alcaraz,1,1,-1,59,64,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,-253.428,2,119,BC,NCTL,
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,4838,3,4,124,1,1,1,2,15,15,2,Nicolas Jarry,Carlos Alcaraz,1,2,1,59,65,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-253.016,1,122,C,NCTL,
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,4858,3,4,125,1,1,1,2,15,30,2,Nicolas Jarry,Carlos Alcaraz,1,2,2,59,66,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-250.698,1,120,W,CTL,
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,4903,3,4,126,1,1,1,2,15,40,2,Nicolas Jarry,Carlos Alcaraz,2,2,3,59,67,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,-248.929,1,120,BC,CTL,D
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,4952,3,5,127,1,1,1,3,0,0,1,Carlos Alcaraz,Nicolas Jarry,1,1,-1,60,67,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-249.04,1,121,C,NCTL,
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,4968,3,5,128,1,1,1,3,15,0,1,Carlos Alcaraz,Nicolas Jarry,2,1,-2,61,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-245.176,1,99,W,NCTL,ND
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,4990,3,5,129,1,1,1,3,30,0,1,Carlos Alcaraz,Nicolas Jarry,1,1,-3,62,67,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-244.873,1,121,C,NCTL,
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,5004,3,5,130,1,1,1,3,40,0,1,Carlos Alcaraz,Nicolas Jarry,1,1,-4,63,67,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,-255.942,1,118,W,NCTL,D
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,5120,3,6,131,1,1,2,3,0,0,2,Nicolas Jarry,Carlos Alcaraz,1,2,1,63,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-259.834,3,113,W,NCTL,D
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,5150,3,6,132,1,1,2,3,0,15,2,Nicolas Jarry,Carlos Alcaraz,1,1,-1,64,68,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-259.791,4,120,C,NCTL,ND
